id,name,voltage,amperage,authentication_membership_card,capacity,fee,note,opening_hours,operator,socket_schuko,socket_type2,socket_type2_output,lon,lat
"node/6780550189",null,null,null,null,"2",null,null,null,"EWV",null,null,null,6.1953527,50.6477308
"node/6780596869",null,null,null,null,null,null,null,null,null,null,null,null,9.4381788,52.423341
"node/6780602892","Heidelberg Innovation Park",null,null,null,"2","yes",null,null,"Stadtwerke Heidelberg",null,"1","22 kW",8.676002,49.394472
"node/6780742212",null,null,null,null,"1",null,null,null,"BürgerLadenetz",null,"1","22 kW",8.6821362,49.3888889
"node/6780843612",null,null,null,null,"5","no",null,"24/7","Kreiswerke Main-Kinzig","5",null,null,9.3086701,50.2643168
"node/6780843613",null,null,null,null,"5","no",null,"24/7","Kreiswerke Main-Kinzig","5",null,null,9.2885984,50.2578552
"node/6780867610","LS 800023",null,null,"yes","2","yes",null,"24/7","EnBW Energie Baden-Württemberg AG","2","2","22 kW",8.511478,49.091748
"node/6780867611",null,null,null,"yes","2","yes",null,"24/7","EnBW Energie Baden-Württemberg AG","2","2","22 kW",8.4807903,49.1026657
"node/6781090899",null,null,null,null,null,null,null,null,null,null,null,null,8.6072704,50.5295128
"node/6781253329",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9190048,53.6315234
"node/6781470377",null,null,null,null,"2",null,null,null,"Stadtwerke Bochum",null,null,null,7.2138153,51.4725539
"node/6781735210",null,null,null,null,"2",null,null,"24/7","ASP; Westfalen Weser Energie",null,null,null,8.7408324,51.7138643
"node/6782282335",null,null,null,null,null,null,null,null,null,null,null,null,9.8227961,47.6965714
"node/6782311594",null,null,null,null,null,null,null,null,null,null,null,null,9.7616893,47.6404595
"node/6782514010",null,null,null,null,null,null,null,null,null,null,null,null,10.9864939,49.4638232
"node/6782634226",null,null,null,null,null,"yes",null,null,"EWS Elektrizitätswerke Schönau eG",null,null,null,8.6215892,49.6353294
"node/6782646466",null,null,null,null,"2",null,null,"24/7","innogy",null,null,null,8.6518377,51.6054128
"node/6782677826",null,null,null,null,"2",null,null,null,"Lidl",null,"2",null,7.0365252,51.4490898
"node/6782788175",null,null,null,null,null,null,null,null,null,null,null,null,8.5842256,49.9061385
"node/6783225119",null,"400",null,null,null,"no",null,null,"IKEA Deutschland GmbH & Co. KG",null,"1","22000",9.0053585,48.7018536
"node/6783225120",null,"400",null,null,null,"no",null,null,"IKEA Deutschland GmbH & Co. KG",null,"1","22000",9.0053464,48.7018837
"node/6783328864","Ladestation Am Bahnhof",null,null,null,"2","yes",null,null,"Gemeindewerke Steinhagen",null,null,null,8.420141,52.017655
"node/6783358446","Ladestation Hallenbad",null,null,null,null,null,null,null,null,null,null,null,8.421537,52.00076
"node/6783370548","Ladestation Bahnhofstraße",null,null,null,"2","yes",null,null,"Gemeindewerke Steinhagen",null,null,null,8.413037,52.006285
"node/6783480718",null,null,null,null,"2",null,null,null,null,null,null,null,8.6258737,49.8718663
"node/6783508513",null,null,null,"yes","2",null,null,null,"ENCW","2","2","22000",8.6034764,48.5846117
"node/6784508443",null,null,null,null,null,"yes",null,null,"Stadtwerke Riesa GmbH",null,null,null,13.2964371,51.2971535
"node/6786196949",null,null,null,null,"2",null,null,null,"Mennekes",null,null,null,7.270862,51.4480236
"node/6786663946",null,null,null,null,"3","no",null,null,"Naturparkhaus Mardorf","3",null,null,9.312181,52.4883294
"node/6786687166","Fahrrad-Ladestation","400","12",null,"3","yes",null,"24/7","Wallbe Emobility",null,null,null,9.272069,50.7442195
"node/6786687171","PKW-Ladestation",null,null,null,"2","yes",null,"24/7","Wallbe Emobility",null,null,null,9.2724005,50.7444126
"node/6787264341",null,null,null,null,"2",null,null,null,"Stadtwerke Kiel",null,"2","22kW",10.1421197,54.3699494
"node/6789967072",null,null,null,null,"2",null,null,null,null,null,null,null,7.1689636,51.9458242
"node/6790049755",null,null,null,null,"4","no",null,null,null,"4",null,null,8.7992663,49.3394047
"node/6790049756",null,null,null,null,"4","no",null,null,null,"4",null,null,8.7977757,49.341539
"node/6790227842",null,null,null,null,"1",null,null,null,"ads-tec GmbH",null,null,null,9.3301335,48.6438318
"node/6790470582",null,"400","32",null,"2","yes",null,null,null,null,"2",null,8.1884287,50.1533481
"node/6790747495",null,null,"16",null,"2",null,null,null,"Allego",null,null,null,13.3284391,52.5033158
"node/6791181454",null,null,null,"yes","2","yes",null,null,"EnBW",null,null,null,9.2213751,48.4164126
"node/6791423703",null,null,null,null,null,null,null,"24/7","Allego GmbH",null,null,"50kW",7.0796075,51.5690953
"node/6792219414",null,null,null,null,null,null,null,null,null,null,null,null,7.211704,51.4214562
"node/6793603295",null,null,null,null,null,"yes",null,null,null,null,null,null,13.3787786,52.5655698
"node/6793672865",null,null,null,"yes","2","yes",null,null,"Stadtwerk Tauberfranken (Ladeverbund+)",null,null,null,9.7728723,49.4896415
"node/6793856127","bike-energy Ladestation",null,null,null,"4",null,null,null,"Restaurant Bootshaus Sigmaringen",null,null,null,9.2095484,48.088047
"node/6794056150","E-Bike Ladestation am Ostönner Dorfplatz",null,null,null,null,"no",null,"24/7",null,null,null,null,7.9975754,51.5479925
"node/6794590244",null,null,null,null,"2","yes",null,null,"Stadtwerke Meerbusch GmbH",null,"2",null,6.6293112,51.269801
"node/6794590245",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6600108,51.2863521
"node/6794590246",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6580469,51.2812555
"node/6794660767","Fastned Herbolzheim",null,null,"yes","4","yes",null,null,"Fastned",null,"1","38kW",7.7547869,48.2265726
"node/6794660772","Fastned Wittenburg",null,null,"yes","2","yes",null,null,"Fastned",null,"1","38kW",11.096899,53.5076487
"node/6794667567",null,null,null,null,null,"no",null,null,"Mc Donalds",null,null,null,11.5039681,48.0878807
"node/6794669829",null,null,null,null,"22","no",null,null,"Garten 2000 + mehr",null,null,null,9.3791643,54.7470652
"node/6795068662",null,null,null,null,null,null,null,null,null,null,null,null,11.0239016,49.592155
"node/6795535163",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6088302,51.2864863
"node/6795535164",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6200499,51.2603757
"node/6795535165",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6188858,51.2684695
"node/6795535166",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6803822,51.3153088
"node/6795535167",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6901689,51.3077335
"node/6795535168",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch",null,"2","22 kW",6.6782579,51.30475
"node/6795535169",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6885267,51.2550009
"node/6795535170",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6785637,51.259544
"node/6795549695",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6901723,51.2417509
"node/6795549696",null,null,null,null,"2","yes",null,"24/7","Stadtwerke Meerbusch GmbH",null,"2","22 kW",6.6962296,51.2456802
"node/6795828758",null,null,null,"yes","1","yes",null,"24/7","Ionity GmbH",null,null,null,9.6399639,49.2052802
"node/6795828759",null,null,null,"yes","2","yes",null,"24/7","EnBW Energie Baden-Württemberg AG",null,"1","43 kW",9.6400708,49.2052601
"node/6795828761",null,null,null,"yes","1","yes",null,"24/7","Ionity GmbH",null,null,null,9.6399245,49.2052876
"node/6795828762",null,null,null,"yes","1","yes",null,"24/7","Ionity GmbH",null,null,null,9.6400033,49.2052728
"node/6795828763",null,null,null,"yes","1","yes",null,"24/7","Ionity GmbH",null,null,null,9.639885,49.205295
"node/6795974337",null,null,null,null,"3","no",null,"Mo-Sa 08:00-21:00","Aldi Süd","3",null,null,6.6934319,51.2362619
"node/6796379668",null,null,null,"yes",null,"yes",null,"24/7","eins energie sachsen","2","2",null,12.9328805,50.7894325
"node/6796657256","E-Bike-Ladestation","230",null,null,"4","no",null,null,null,null,null,null,10.654749,52.8922018
"node/6796841891",null,null,null,null,"2",null,null,null,"EnBW Energie Baden-Württemberg AG",null,"2",null,8.3104679,49.0146425
"node/6796841892",null,null,null,null,"2",null,null,null,"EnBW Energie Baden-Württemberg AG",null,"2",null,8.3104039,49.0146428
"node/6796841893",null,null,null,null,"2",null,null,null,"EnBW Energie Baden-Württemberg AG",null,"2",null,8.31034,49.0146432
"node/6796841894",null,null,null,null,"2",null,null,null,"EnBW Energie Baden-Württemberg AG",null,"2",null,8.310276,49.0146435
"node/6796841895",null,null,null,null,"2",null,null,null,"EnBW Energie Baden-Württemberg AG",null,"2",null,8.310212,49.0146439
"node/6796841896",null,null,null,null,"2",null,null,null,"EnBW Energie Baden-Württemberg AG",null,"2",null,8.310148,49.0146442
"node/6796841917",null,null,null,null,"2","no",null,"24/7","EnBW Energie Baden-Württemberg AG",null,"2","11 kW",8.3111663,49.0137662
"node/6796959879",null,null,null,null,"2",null,null,null,null,"2","2",null,10.7702162,53.699649
"node/6796984147",null,null,null,null,"4",null,null,null,null,null,null,null,8.8893704,48.0250568
"node/6797044622","AKKU LADESTATION",null,null,null,null,"yes",null,null,"Stadtwerke Radolfzell",null,null,null,9.0708701,47.7140361
"node/6797483032",null,null,null,null,"2","yes",null,null,"Bayernwerk",null,"2",null,11.4593116,50.1104306
"node/6797487300","Burger King",null,null,null,"2",null,null,null,"EnBW",null,"2",null,9.2249211,52.3293286
"node/6800191584","e-Bike- Ladestation",null,null,null,"220",null,null,null,"Volksbank, Raiffeisenbank Dingolfing",null,null,null,12.5257326,48.5461742
"node/6800322760",null,null,null,null,null,null,null,null,"Teag",null,null,null,10.262125,51.4805819
"node/6800376075",null,"230",null,null,"8","yes",null,"24/7",null,null,null,null,12.4012122,52.9411482
"node/6800376076",null,"230",null,null,"8","yes",null,"24/7",null,null,null,null,12.4004021,52.9411708
"node/6800651485",null,null,null,null,"2",null,null,"24/7",null,null,null,null,8.8373087,51.8011522
"node/6800987745",null,null,null,null,"2",null,null,null,"Ovag",null,null,null,9.0100738,50.3265722
"node/6801102967",null,null,null,null,"2","no",null,null,null,null,null,null,9.2214674,49.1936698
"node/6801864080",null,null,null,null,"3",null,null,null,null,null,null,null,10.701384,47.5828895
"node/6801864081",null,null,null,null,"2",null,null,null,null,null,null,null,10.7012267,47.582577
"node/6802152532",null,"400",null,null,"3","yes",null,"24/7",null,null,"1","43kW",12.9780851,50.9069355
"node/6803018280",null,null,null,null,"2",null,null,null,null,null,null,null,11.5291318,48.1633967
"node/6803018281",null,null,null,null,"2",null,null,null,null,null,null,null,11.5291189,48.1634584
"node/6804222802",null,null,null,null,null,null,null,null,null,null,null,null,9.5595472,49.0758777
"node/6804994177",null,null,null,null,"2","no",null,null,"Lidl",null,"1","43kW",8.6297792,50.08409
"node/6805002009",null,null,null,null,null,null,null,null,null,null,null,null,6.6391788,51.210773
"node/6805002010",null,null,null,null,null,null,null,null,null,null,null,null,6.6392498,51.2107717
"node/6805413042","Süwag Ladesäule","400",null,null,"2","yes",null,null,"Süwag",null,"2","22 kW",8.5608838,50.1312257
"node/6805413043","Mainova Ladesäule","400",null,null,"2","no",null,null,"Mainova",null,"2","22 kW",8.5712091,50.1343813
"node/6805413044","Mainova Ladesäule",null,null,null,"2","no",null,null,"Mainova","1","1","22 kW",8.5722721,50.1404154
"node/6805413045","Mainova Ladesäule","400",null,null,"1","no",null,null,"Stadt Eschborn",null,"1","22 kW",8.5735867,50.1406817
"node/6805413046","Mainova Ladesäule","400",null,null,"1","no",null,null,"Stadt Eschborn",null,"1","22 kW",8.5436044,50.163221
"node/6805458759","Ladesäule am Bären",null,null,null,"1","no",null,null,"EnBW",null,null,null,10.0290826,48.4987834
"node/6805471739","Ladesäule Gröner",null,null,null,"1","yes",null,null,"NewMotion",null,null,null,9.9444636,48.4014166
"node/6805533701","NEW Solarenergie",null,null,null,"2",null,null,null,null,null,null,null,12.1642631,49.7159127
"node/6805533702","bike energy",null,null,null,"3","no",null,"24/7",null,null,null,null,12.1642611,49.715937
"node/6805901737",null,"400","32",null,"2","yes",null,null,"ESWE",null,"2",null,8.1598742,50.142378
"node/6806000143",null,null,null,null,null,null,null,null,null,null,null,null,11.0148215,49.5912796
"node/6806004031",null,null,null,null,null,null,null,null,null,null,null,null,6.6470194,51.3662659
"node/6806036213",null,null,null,null,null,null,null,null,null,null,null,null,6.6468236,51.3662528
"node/6807390785","E-Bike-Ladestation Schladitzer Bucht","230",null,null,"4","no",null,null,"enviaM","4",null,null,12.3427472,51.4368779
"node/6807550127","Stromladesäule für E-Bikes und Typ2",null,null,null,"1","yes",null,null,"Stadtwerke Rinteln","1","1",null,9.0797439,52.1912388
"node/6807797416","E-Bike-Ladestation Pegau-Kirchplatz","230",null,null,"4","no",null,null,"enviaM","4",null,null,12.2533122,51.1669365
"node/6807955873","E-Bike-Ladestation - Kap Zwenkau","230",null,null,"4","no",null,null,null,"4",null,null,12.3344336,51.2339261
"node/6809975638",null,null,null,null,null,null,null,null,null,null,null,null,9.195224,48.7906399
"node/6809975639",null,null,null,null,null,null,null,null,null,null,null,null,9.1952636,48.7906108
"node/6809975640",null,null,null,null,null,null,null,null,null,null,null,null,9.1951845,48.7906691
"node/6809975641",null,null,null,null,null,null,null,null,null,null,null,null,9.1951449,48.7906983
"node/6809975642",null,null,null,null,null,null,null,null,null,null,null,null,9.1953032,48.7905816
"node/6810178474",null,null,null,null,null,null,null,null,null,null,null,null,11.0233066,49.5894833
"node/6810850314",null,null,null,null,"2",null,null,null,null,null,null,null,11.0931244,49.4578921
"node/6810872984",null,null,null,null,null,null,null,null,null,null,null,null,8.0171518,51.141752
"node/6812237242",null,null,null,null,"2","no",null,"24/7","Graßhoff Backhaus GmbH & Co. KG",null,"2","22kW",7.3542747,51.4448116
"node/6812265975",null,null,null,null,"1","no",null,"Mo-Fr 06:00-19:00; Sa 06:00-16:00; Su 07:00-18:00","Graßhoff Backhaus GmbH & Co. KG",null,"1",null,7.3106025,51.4423415
"node/6812699105","Burger King",null,null,null,"1",null,null,null,"EnBW",null,"1","22",9.9927957,52.4592479
"node/6813501870","Ladesäule",null,null,"yes","2","yes",null,"24/7","Allego GmbH",null,"1","43 KW",8.6193722,50.0840662
"node/6813885006","Ladestation 175kW 3xCCS","400",null,null,"3","yes",null,"Mo-Su 08:00-18:00","Allego",null,null,null,11.7368322,48.1410969
"node/6814475103",null,null,null,null,"2","yes",null,null,"N-Ergie",null,"2",null,11.077772,49.4557377
"node/6814674139",null,null,null,null,"2",null,null,null,null,null,null,null,11.0088895,49.4168186
"node/6815282092",null,null,null,null,"2",null,null,null,"Stadtwerke Gotha",null,null,null,10.7099037,50.9475778
"node/6815763834",null,null,null,null,"2","no",null,null,"Strandhotel Duhnen",null,null,null,8.6403791,53.8852732
"node/6816208744",null,null,null,null,"2","yes",null,"24/7","allego",null,null,null,13.4423706,52.4649576
"node/6816987633",null,null,null,null,"2","yes",null,null,"Stadtwerke München",null,"2","22kW",11.5463907,48.1129104
"node/6817022687",null,null,null,null,"2",null,null,null,"Nienburg Energie",null,null,null,9.2371684,52.6601717
"node/6817053936",null,null,null,null,null,null,null,null,null,null,null,null,9.7343796,52.3693528
"node/6817156132","MOBIpunkt",null,null,null,null,null,null,"Mo-Sa 09:00-19:00; Su 10:00-18:00","Gläserne Manufaktur",null,null,null,13.7540139,51.0448669
"node/6817680208",null,null,null,null,null,null,null,null,null,null,null,null,9.0076652,51.4873877
"node/6817716932",":Domus 7 Ladesäule",null,null,null,"2",null,null,"24/7",":Domus 7",null,"2",null,8.3952801,49.0163155
"node/6818008438",null,null,null,null,"2",null,null,null,"EWV",null,null,null,6.3056069,50.5790854
"node/6818153774",null,null,null,null,"2",null,null,null,"eregio",null,null,null,6.3057825,50.610015
"node/6818303436",null,null,null,null,"4",null,null,null,"Gemeinde Röttenbach",null,null,null,10.9262743,49.6682433
"node/6818303437",null,null,null,null,"2",null,null,null,"Gemeinde Röttenbach",null,null,null,10.9271862,49.667969
"node/6819853586",null,null,null,null,"2",null,null,null,"Eins",null,null,null,12.8811878,50.837522
"node/6820963561",null,null,null,null,null,null,null,null,null,null,null,null,13.8602704,50.9808437
"node/6821243937",null,null,null,null,null,null,null,null,"Avacon",null,null,null,11.1558411,52.9685874
"node/6821724420",null,null,"32",null,"2",null,null,"24/7","Stromnetz Hamburg","2","2","22 kW",9.9951442,53.5900158
"node/6821952057","E-Bike Power + Air",null,null,null,"1",null,null,"24/7","NOC",null,null,null,12.1589358,49.674896
"node/6821965180",null,"150 - 1000 V","250 A",null,"2","yes",null,"24/7","DREWAG - Stadtwerke Dresden",null,null,null,13.7440176,51.048751
"node/6823003988",null,null,null,null,null,null,null,null,"Stadtwerk tauberfranken",null,null,null,9.7720603,49.4900444
"node/6823093673",null,null,null,null,"2",null,null,"24/7","Stadtwerke Heidelberg",null,"2","22kW",8.6617475,49.4094602
"node/6823103955",null,null,null,null,"2",null,null,null,"NEW",null,null,null,6.4409649,51.2027791
"node/6823162276",null,null,null,null,"2",null,null,null,"NEW",null,null,null,6.4341691,51.2008969
"node/6823270750",null,null,null,null,"2",null,null,null,null,null,null,null,9.745068,52.4522706
"node/6824771098","Tesla Supercharger",null,null,null,"2",null,null,null,null,null,null,null,8.4939873,51.7870755
"node/6824780648",null,null,null,null,"2",null,null,null,"EnBW",null,null,null,9.4238575,49.4286033
"node/6825062836",null,null,null,null,null,null,null,null,null,null,null,null,11.7432054,49.8211213
"node/6827055399",null,null,null,null,null,null,null,null,"Stadtwerke Wertheim","3",null,null,9.5126906,49.7619421
"node/6827352519",null,null,null,"yes","2",null,null,"24/7","EnBW",null,"1","22kW",7.9386779,48.665973
"node/6828342787",null,null,null,"yes","2","yes",null,"24/7","DREWAG - Stadtwerke Dresden",null,"1","22 kW",13.7441554,51.0485893
"node/6828342788",null,null,null,null,"2","yes",null,"24/7","DREWAG - Stadtwerke Dresden","2","2",null,13.7440695,51.0488121
"node/6828778520",null,null,null,null,"2",null,null,"24/7","innogy",null,null,null,8.6998844,51.5200837
"node/6829780600",null,null,null,"yes","2","yes",null,"24/7","N-Ergie",null,"2",null,11.0822884,49.456933
"node/6830213510",null,null,null,null,"2",null,null,null,null,null,null,null,8.7446009,51.5163109
"node/6831463394",null,null,null,null,null,null,null,null,null,null,null,null,7.4159771,51.4933106
"node/6832150764",null,null,null,null,"1",null,null,null,null,null,"1",null,12.9284077,50.6496456
"node/6832180252",null,null,null,null,"2","no",null,null,null,"2",null,null,12.929385,50.6489833
"node/6832190738",null,null,null,null,"2","no",null,null,null,"2",null,null,12.92941,50.6489617
"node/6832194013",null,null,null,null,"1",null,null,null,null,null,"1",null,12.9283784,50.6496857
"node/6832215751",null,null,null,null,null,null,null,null,null,null,null,null,11.5841072,48.1555326
"node/6832215752",null,null,null,null,null,null,null,null,null,null,null,null,11.5840603,48.1555448
"node/6832248768",null,null,null,null,null,null,null,null,null,null,null,null,7.3743086,49.373225
"node/6832249172",null,null,null,null,null,null,null,null,null,null,null,null,7.3744148,49.373217
"node/6833010369",null,null,null,null,"2",null,null,null,"NEW",null,null,null,6.3432837,51.2055022
"node/6833083696","Wallbox",null,null,null,"1",null,null,null,null,null,null,null,10.5753472,47.9092645
"node/6833086870",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9425855,53.5551211
"node/6833086872",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.8886541,53.560015
"node/6834294230",null,null,null,null,null,null,null,null,null,null,null,null,10.9352358,51.2282723
"node/6834331370",null,null,null,"yes","2","yes",null,"24/7","Stadtwerke Lengerich",null,"2",null,7.9748206,52.1454722
"node/6834331372",null,null,null,"yes","2","yes",null,"24/7","Stadtwerke Lengerich",null,"2",null,7.8507701,52.1885106
"node/6835171560",null,null,null,null,"2","yes",null,"24/7","Innogy",null,"2","22",8.4499346,51.4799228
"node/6835226159","Parkplatz Stadtwerke/Bibliothek",null,null,null,"2","yes",null,null,null,null,"2","11 kW",10.8761194,51.3715253
"node/6835461646",null,null,null,null,null,null,null,null,null,null,null,null,13.5368299,52.9045262
"node/6835490609","Rathaus Rahden","400","32",null,"1","yes",null,null,"innogy",null,"2",null,8.6118315,52.4342788
"node/6835502672",null,null,null,null,null,null,null,null,null,null,null,null,11.6371471,47.8130133
"node/6835703312",null,null,null,null,null,null,null,"24/7",null,null,null,null,13.4904945,52.5100532
"node/6835741235",null,null,null,null,"2",null,null,null,null,null,null,null,10.5768241,47.9097226
"node/6837018668",null,null,"32",null,"2",null,null,null,null,null,null,null,8.2056512,50.7419366
"node/6837525806",null,null,null,null,null,null,null,null,null,null,null,null,7.6453994,51.9408968
"node/6837525807",null,null,null,null,null,null,null,null,null,null,null,null,7.6453444,51.9408683
"node/6837525808",null,null,null,null,null,null,null,null,null,null,null,null,7.6452894,51.9408398
"node/6838092349",null,null,null,null,null,null,null,"24/7",null,null,null,null,8.5181245,49.2256442
"node/6838708647",null,null,null,null,"2",null,null,null,null,null,null,null,9.9335208,51.0711259
"node/6838785432",null,null,null,null,"2",null,null,null,"Hansewerk",null,null,null,10.6796536,53.8532246
"node/6840405852",null,null,null,null,"2",null,null,null,"ÜZ Lülsfeld",null,"2","22kW",10.1442144,50.0994627
"node/6842003279",null,null,null,null,"1",null,null,null,null,null,null,null,9.6887425,49.2774227
"node/6842748070",null,"230",null,null,null,"no",null,null,null,"4",null,null,7.5832265,52.2726415
"node/6845588997",null,null,null,null,null,null,null,null,null,null,null,null,13.3801853,52.5067083
"node/6845588998",null,null,null,null,null,null,null,null,null,null,null,null,13.3800692,52.5067054
"node/6846446002",null,null,null,null,null,null,null,null,"LastMileSolutions",null,null,null,7.579782,48.0282078
"node/6846578150",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0539812,53.6070442
"node/6846578151",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0160856,53.5720068
"node/6846640971",null,null,null,null,"1",null,null,null,"Hamburger Hochbahn",null,null,null,10.0116813,53.6070454
"node/6847551135",null,null,null,null,null,null,null,null,null,null,null,null,12.7889517,50.5467067
"node/6847559006",null,null,null,null,null,null,null,null,null,null,null,null,12.7890366,50.5466904
"node/6847563639",null,null,null,null,null,null,null,null,null,null,null,null,12.7888682,50.546721
"node/6848272920","Strom-Ladestation Rathaus",null,null,null,"2",null,null,"24/7",null,null,"2",null,8.3885014,49.316369
"node/6848620391",null,null,null,null,null,null,null,"24/7","Mennekes",null,null,null,12.1965516,51.817201
"node/6849355300",null,null,null,null,"2","yes",null,null,"E.ON",null,"2",null,8.8434389,54.1414433
"node/6850986294","22 kW Ladestation",null,null,null,"1",null,null,"24/7","Privat",null,"1","22 kW",11.7692695,48.4881924
"node/6851444307",null,null,null,null,"2","no",null,"Mo-Sa 08:00-20:00","Aldi Süd",null,"1","43kW",12.3841277,47.8253354
"node/6852586656",null,"400","32",null,"2",null,null,"24/7","innogy",null,null,null,7.0419905,49.2549135
"node/6853145565",null,null,null,null,"2",null,null,null,"N-Ergie;Ladeverbund+",null,null,"22 kW",11.0558703,49.4572557
"node/6853362579",null,"230;400","32","yes","2","yes",null,"24/7","Stadtwerke Norderstedt","2","2",null,9.9964815,53.681634
"node/6854031737",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.1495758,53.5250066
"node/6854031738",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0998578,53.6440361
"node/6854031739",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0824844,53.660336
"node/6854031740",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0189151,53.6143107
"node/6854097455","Hermann – E-Car-Station",null,null,null,null,null,null,null,null,null,null,null,9.8815745,51.5430356
"node/6854292981","Triplelader",null,null,"yes","2",null,null,"24/7","EnBW",null,"1","43 kW",11.7528127,48.3806757
"node/6854366416",null,null,null,null,"2","yes",null,"24/7","allego",null,null,null,13.436345,52.4788885
"node/6854699188",null,null,null,null,"2",null,null,null,"Stadtwerke Mosbach",null,null,null,9.2794065,49.4169416
"node/6854737846",null,null,null,null,"2",null,null,null,"Stadtwerke Bad Bramstedt",null,null,null,9.8900393,53.9172302
"node/6854737847",null,null,null,null,null,null,null,null,null,null,null,null,9.8827813,53.9169924
"node/6854962563","Velobox",null,null,null,null,null,null,null,"Stadt Trochtelfingen",null,null,null,9.2151983,48.2861446
"node/6855656878",null,null,null,null,null,null,null,null,null,null,null,null,10.1610518,51.1618447
"node/6855679342",null,null,null,null,null,null,null,null,null,null,null,null,8.7248449,50.9043555
"node/6856012400",null,null,null,"rfid","2","yes",null,"24/7","Stadtwerke München",null,null,null,11.5688857,48.1160591
"node/6856233051","Wangen im Allgäu - Spitalstraße","400",null,"yes","2","yes",null,"24/7","Energie Baden-Württemberg AG","2","2","22 kW",9.8350552,47.6865632
"node/6858709528",null,null,null,null,"2","yes",null,"24/7",null,null,null,null,9.9380743,54.0703193
"node/6858709529",null,null,null,null,"2","yes",null,"24/7",null,null,null,null,9.9381189,54.0702117
"node/6858715032",null,null,null,null,null,null,null,null,null,null,null,null,9.9889754,54.0821368
"node/6858715033",null,null,null,null,null,null,null,null,null,null,null,null,9.98797,54.0819418
"node/6858767496",null,null,null,null,null,null,null,null,null,null,null,null,10.2146326,51.2133848
"node/6859343197",null,null,null,null,null,null,null,null,null,null,null,null,10.3180946,47.7239157
"node/6859720347",null,null,null,null,null,null,null,null,null,null,null,null,10.6684064,52.3294513
"node/6859720348",null,null,null,null,null,null,null,null,null,null,null,null,10.6350136,52.313068
"node/6859720349",null,null,null,null,null,null,null,null,null,null,null,null,10.7072471,52.3554813
"node/6859789988",null,null,null,null,"1","no",null,null,"HPE GmbH",null,null,null,12.9475444,48.5365841
"node/6859946826",null,null,null,null,"3",null,null,null,null,null,null,null,11.6454415,50.3646621
"node/6860077594",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9967718,53.5984468
"node/6860391483",null,null,null,null,null,null,null,null,null,null,null,null,10.4885786,48.8514565
"node/6860391484",null,null,null,null,null,null,null,null,"EnBW",null,null,null,10.4886499,48.8518924
"node/6861246476",null,null,null,null,null,null,null,null,null,null,null,null,8.6965552,53.8665358
"node/6861351094",null,null,null,null,null,null,null,null,null,null,null,null,12.2561398,51.8404314
"node/6862433181",null,null,null,null,null,null,null,null,null,null,null,null,9.9860209,48.4041143
"node/6864163445",null,"400V",null,"yes","2",null,null,null,"E.ON",null,"1","22kW",11.0081374,54.3650199
"node/6865047602",null,null,null,null,"2",null,null,null,"wallbe",null,null,null,8.7098689,51.7307188
"node/6865047603",null,null,null,null,"2",null,null,null,"wallbe",null,null,null,8.7098663,51.7307578
"node/6865557674",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9914336,53.5805271
"node/6868901218",null,null,null,null,null,null,null,null,null,null,null,null,10.3834869,53.8117315
"node/6871557813","Badylon",null,null,null,"3","no",null,null,null,null,null,null,12.9861861,47.8433892
"node/6871861276","E-Bike-Ladestation",null,null,null,null,"no",null,null,null,null,null,null,7.1069304,50.7654011
"node/6871891001",null,null,null,null,"3",null,null,null,null,null,"3","43kW",13.4683244,52.5205666
"node/6872769158","Schöppenstedt",null,null,null,null,null,null,null,null,null,null,null,10.7723411,52.1410089
